gene,Gene_id,tss,gene_end,Strand,chr,start,end,start_factor,end_factor,promoter_factor,promoter
RALY,ENSG00000125970,33993646,34108308,1,chr20,32664729,32665586,-5,5,-200,33993446
RALY,ENSG00000125970,33993646,34108308,1,chr20,32666206,32666459,-5,5,-200,33993446
RALY,ENSG00000125970,33993646,34108308,1,chr20,32667611,32668177,-5,5,-200,33993446
RALY,ENSG00000125970,33993646,34108308,1,chr20,32695865,32696214,-5,5,-200,33993446
RALY,ENSG00000125970,33993646,34108308,1,chr20,32581347,32582037,-5,5,-200,33993446
RALY,ENSG00000125970,33993646,34108308,1,chr20,32617562,32617833,-5,5,-200,33993446
RALY,ENSG00000125970,33993646,34108308,1,chr20,32619223,32619510,-5,5,-200,33993446
RALY,ENSG00000125970,33993646,34108308,1,chr20,32620865,32621145,-5,5,-200,33993446
RALY,ENSG00000125970,33993646,34108308,1,chr20,32652745,32653066,-5,5,-200,33993446
RALY,ENSG00000125970,33993646,34108308,1,chr20,32659767,32660236,-5,5,-200,33993446
RALY,ENSG00000125970,33993646,34108308,1,chr20,32661264,32661772,-5,5,-200,33993446
RALY,ENSG00000125970,33993646,34108308,1,chr20,32663575,32664135,-5,5,-200,33993446
RALY,ENSG00000125970,33993646,34108308,1,chr20,32664397,32664721,-5,5,-200,33993446
RALY,ENSG00000125970,33993646,34108308,1,chr20,32664729,32665586,-5,5,-200,33993446
RALY,ENSG00000125970,33993646,34108308,1,chr20,32666206,32666459,-5,5,-200,33993446
RALY,ENSG00000125970,33993646,34108308,1,chr20,32667611,32668177,-5,5,-200,33993446
RALY,ENSG00000125970,33993646,34108308,1,chr20,32695865,32696214,-5,5,-200,33993446
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150898634,150899384,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150900075,150900805,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150902338,150903032,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150912311,150912550,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150913700,150914004,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150914934,150915629,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150916291,150916569,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150917289,150917896,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150919257,150919588,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150921493,150922101,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150922829,150923666,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150923736,150924057,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150931549,150931923,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150932934,150934734,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150934958,150937313,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150898634,150899384,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150900075,150900805,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150902338,150903032,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150912311,150912550,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150913700,150914004,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150914934,150915629,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150916291,150917896,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150919257,150919588,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150921493,150922101,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150922829,150923666,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150923736,150924057,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150931549,150931923,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150932934,150934734,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150934958,150937313,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150898634,150899384,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150900075,150900805,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150902338,150903032,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150912311,150912550,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150913700,150914004,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150914934,150915629,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150916291,150916569,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150917289,150917896,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150919257,150919588,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150921493,150922101,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150922829,150923666,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150923736,150924057,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150931549,150931923,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150932934,150934734,-5,5,-200,150926063
SETDB1,ENSG00000143379,150926263,150964744,1,chr1,150934958,150937313,-5,5,-200,150926063
SLC16A8,ENSG00000100156,38078134,38084093,-1,chr22,38474046,38474811,5,-5,200,38078334
SLC16A8,ENSG00000100156,38078134,38084093,-1,chr22,38476752,38477786,5,-5,200,38078334
SLC16A8,ENSG00000100156,38078134,38084093,-1,chr22,38477801,38478139,5,-5,200,38078334
SLC16A8,ENSG00000100156,38078134,38084093,-1,chr22,38478572,38479468,5,-5,200,38078334
SLC16A8,ENSG00000100156,38078134,38084093,-1,chr22,38479900,38480200,5,-5,200,38078334
SLC16A8,ENSG00000100156,38078134,38084093,-1,chr22,38474046,38474811,5,-5,200,38078334
SLC16A8,ENSG00000100156,38078134,38084093,-1,chr22,38476752,38477786,5,-5,200,38078334
SLC16A8,ENSG00000100156,38078134,38084093,-1,chr22,38477801,38478139,5,-5,200,38078334
SLC16A8,ENSG00000100156,38078134,38084093,-1,chr22,38478572,38479468,5,-5,200,38078334
SLC16A8,ENSG00000100156,38078134,38084093,-1,chr22,38479900,38480200,5,-5,200,38078334
SLC45A2,ENSG00000164175,33944623,33984693,-1,chr5,33944626,33945077,5,-5,200,33944823
SLC45A2,ENSG00000164175,33944623,33984693,-1,chr5,33945876,33947579,5,-5,200,33944823
SLC45A2,ENSG00000164175,33944623,33984693,-1,chr5,33951415,33951882,5,-5,200,33944823
SLC45A2,ENSG00000164175,33944623,33984693,-1,chr5,33954371,33954709,5,-5,200,33944823
SLC45A2,ENSG00000164175,33944623,33984693,-1,chr5,33963652,33964221,5,-5,200,33944823
SLC45A2,ENSG00000164175,33944623,33984693,-1,chr5,33972044,33972240,5,-5,200,33944823
SLC45A2,ENSG00000164175,33944623,33984693,-1,chr5,33982246,33982617,5,-5,200,33944823
SLC45A2,ENSG00000164175,33944623,33984693,-1,chr5,33984209,33984935,5,-5,200,33944823
SLC45A2,ENSG00000164175,33944623,33984693,-1,chr5,33944626,33945077,5,-5,200,33944823
SLC45A2,ENSG00000164175,33944623,33984693,-1,chr5,33945876,33947579,5,-5,200,33944823
SLC45A2,ENSG00000164175,33944623,33984693,-1,chr5,33951415,33951882,5,-5,200,33944823
SLC45A2,ENSG00000164175,33944623,33984693,-1,chr5,33954371,33954709,5,-5,200,33944823
SLC45A2,ENSG00000164175,33944623,33984693,-1,chr5,33963652,33964221,5,-5,200,33944823
SLC45A2,ENSG00000164175,33944623,33984693,-1,chr5,33972044,33972240,5,-5,200,33944823
SLC45A2,ENSG00000164175,33944623,33984693,-1,chr5,33982246,33982617,5,-5,200,33944823
SLC45A2,ENSG00000164175,33944623,33984693,-1,chr5,33984209,33984935,5,-5,200,33944823
SOX10,ENSG00000100146,37970686,37987422,-1,chr22,38366598,38367405,5,-5,200,37970886
SOX10,ENSG00000100146,37970686,37987422,-1,chr22,38368212,38370305,5,-5,200,37970886
SOX10,ENSG00000100146,37970686,37987422,-1,chr22,38373779,38374242,5,-5,200,37970886
SOX10,ENSG00000100146,37970686,37987422,-1,chr22,38379269,38379975,5,-5,200,37970886
SOX10,ENSG00000100146,37970686,37987422,-1,chr22,38380111,38380644,5,-5,200,37970886
SOX10,ENSG00000100146,37970686,37987422,-1,chr22,38383257,38383529,5,-5,200,37970886
SOX10,ENSG00000100146,37970686,37987422,-1,chr22,38366598,38367405,5,-5,200,37970886
SOX10,ENSG00000100146,37970686,37987422,-1,chr22,38368212,38370305,5,-5,200,37970886
SOX10,ENSG00000100146,37970686,37987422,-1,chr22,38373779,38374242,5,-5,200,37970886
SOX10,ENSG00000100146,37970686,37987422,-1,chr22,38379269,38379975,5,-5,200,37970886
SOX10,ENSG00000100146,37970686,37987422,-1,chr22,38380111,38380644,5,-5,200,37970886
SOX10,ENSG00000100146,37970686,37987422,-1,chr22,38383257,38383529,5,-5,200,37970886
SOX10,ENSG00000100146,37970686,37987422,-1,chr22,38366598,38367405,5,-5,200,37970886
SOX10,ENSG00000100146,37970686,37987422,-1,chr22,38368212,38370305,5,-5,200,37970886
SOX10,ENSG00000100146,37970686,37987422,-1,chr22,38373779,38374242,5,-5,200,37970886
SOX10,ENSG00000100146,37970686,37987422,-1,chr22,38379269,38379975,5,-5,200,37970886
SOX10,ENSG00000100146,37970686,37987422,-1,chr22,38380111,38380644,5,-5,200,37970886
SOX10,ENSG00000100146,37970686,37987422,-1,chr22,38383257,38383529,5,-5,200,37970886
STRADB,ENSG00000082146,201387858,201480846,1,chr2,202252476,202252898,-5,5,-200,201387658
STRADB,ENSG00000082146,201387858,201480846,1,chr2,202316287,202316761,-5,5,-200,201387658
STRADB,ENSG00000082146,201387858,201480846,1,chr2,202319364,202319675,-5,5,-200,201387658
STRADB,ENSG00000082146,201387858,201480846,1,chr2,202321997,202322273,-5,5,-200,201387658
STRADB,ENSG00000082146,201387858,201480846,1,chr2,202323402,202323687,-5,5,-200,201387658
STRADB,ENSG00000082146,201387858,201480846,1,chr2,202334571,202334875,-5,5,-200,201387658
STRADB,ENSG00000082146,201387858,201480846,1,chr2,202337475,202337899,-5,5,-200,201387658
STRADB,ENSG00000082146,201387858,201480846,1,chr2,202339240,202339578,-5,5,-200,201387658
STRADB,ENSG00000082146,201387858,201480846,1,chr2,202340237,202340565,-5,5,-200,201387658
STRADB,ENSG00000082146,201387858,201480846,1,chr2,202342237,202342613,-5,5,-200,201387658
STRADB,ENSG00000082146,201387858,201480846,1,chr2,202342705,202343424,-5,5,-200,201387658
STRADB,ENSG00000082146,201387858,201480846,1,chr2,202343760,202344354,-5,5,-200,201387658
STRADB,ENSG00000082146,201387858,201480846,1,chr2,202344626,202345669,-5,5,-200,201387658
STRADB,ENSG00000082146,201387858,201480846,1,chr2,202252476,202252898,-5,5,-200,201387658
STRADB,ENSG00000082146,201387858,201480846,1,chr2,202316287,202316761,-5,5,-200,201387658
STRADB,ENSG00000082146,201387858,201480846,1,chr2,202319364,202319675,-5,5,-200,201387658
STRADB,ENSG00000082146,201387858,201480846,1,chr2,202321997,202322273,-5,5,-200,201387658
STRADB,ENSG00000082146,201387858,201480846,1,chr2,202323402,202323687,-5,5,-200,201387658
STRADB,ENSG00000082146,201387858,201480846,1,chr2,202334571,202334875,-5,5,-200,201387658
STRADB,ENSG00000082146,201387858,201480846,1,chr2,202337475,202337899,-5,5,-200,201387658
STRADB,ENSG00000082146,201387858,201480846,1,chr2,202339240,202339578,-5,5,-200,201387658
STRADB,ENSG00000082146,201387858,201480846,1,chr2,202340237,202340565,-5,5,-200,201387658
STRADB,ENSG00000082146,201387858,201480846,1,chr2,202342237,202342613,-5,5,-200,201387658
STRADB,ENSG00000082146,201387858,201480846,1,chr2,202342705,202343424,-5,5,-200,201387658
STRADB,ENSG00000082146,201387858,201480846,1,chr2,202343760,202344354,-5,5,-200,201387658
STRADB,ENSG00000082146,201387858,201480846,1,chr2,202344626,202345669,-5,5,-200,201387658
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1253167,1254046,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1254388,1254720,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1255307,1255626,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1258618,1258874,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1260494,1260815,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1264268,1264807,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1266470,1266750,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1268540,1268848,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1271139,1271419,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1272205,1272495,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1278661,1279011,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1279311,1279685,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1280178,1280553,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1282449,1283225,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1293333,1295284,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1253167,1254046,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1254388,1254720,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1255307,1255626,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1258618,1258874,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1260494,1260815,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1264268,1264807,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1266470,1266750,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1268540,1268848,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1271139,1271419,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1272205,1272495,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1278661,1279011,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1279311,1279685,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1280178,1280553,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1282449,1283225,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1293333,1295284,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1253167,1254046,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1254388,1254720,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1255307,1255626,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1258618,1258874,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1260494,1260815,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1264268,1264807,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1266470,1266750,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1268540,1268848,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1271139,1271419,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1272205,1272495,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1278661,1279011,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1279311,1279685,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1280178,1280553,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1282449,1283225,5,-5,200,1253347
TERT,ENSG00000164362,1253147,1295068,-1,chr5,1293333,1295284,5,-5,200,1253347
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202241835,202246041,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202248739,202249039,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202250846,202251307,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202252331,202252824,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202253928,202254326,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202254429,202254703,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202257537,202257869,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202259426,202259695,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202259756,202260267,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202262130,202263177,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202264005,202264333,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202265646,202265917,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202272031,202272420,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202283825,202284271,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202285045,202285529,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202298092,202298377,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202315978,202316402,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202241835,202246041,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202248739,202249039,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202250846,202251307,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202252331,202252824,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202253928,202254326,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202254429,202254703,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202257537,202257869,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202259426,202259695,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202259756,202260267,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202262130,202263177,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202264005,202264333,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202265646,202265917,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202272031,202272420,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202283825,202284271,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202285045,202285529,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202298092,202298377,5,-5,200,201377407
TRAK2,ENSG00000115993,201377207,201451500,-1,chr2,202315978,202316402,5,-5,200,201377407
TYR,ENSG00000077498,89177875,89295759,1,chr11,88910515,88912040,-5,5,-200,89177675
TYR,ENSG00000077498,89177875,89295759,1,chr11,88924265,88924686,-5,5,-200,89177675
TYR,ENSG00000077498,89177875,89295759,1,chr11,88933326,88933879,-5,5,-200,89177675
TYR,ENSG00000077498,89177875,89295759,1,chr11,88960886,88961238,-5,5,-200,89177675
TYR,ENSG00000077498,89177875,89295759,1,chr11,89016830,89017216,-5,5,-200,89177675
TYR,ENSG00000077498,89177875,89295759,1,chr11,89017836,89018222,-5,5,-200,89177675
TYR,ENSG00000077498,89177875,89295759,1,chr11,89028206,89029008,-5,5,-200,89177675
TYR,ENSG00000077498,89177875,89295759,1,chr11,88910515,88912040,-5,5,-200,89177675
TYR,ENSG00000077498,89177875,89295759,1,chr11,88924265,88924686,-5,5,-200,89177675
TYR,ENSG00000077498,89177875,89295759,1,chr11,88933326,88933879,-5,5,-200,89177675
TYR,ENSG00000077498,89177875,89295759,1,chr11,88960886,88961238,-5,5,-200,89177675
TYR,ENSG00000077498,89177875,89295759,1,chr11,89016830,89017216,-5,5,-200,89177675
TYR,ENSG00000077498,89177875,89295759,1,chr11,89017836,89018222,-5,5,-200,89177675
TYR,ENSG00000077498,89177875,89295759,1,chr11,89028206,89029008,-5,5,-200,89177675
